id,song_title,artists,year
680985,what child is this (key-dm-premiere performance plus),cheri keaggy,0
317741,as she cries,larue,0
26204,species to pieces (2007 digital remaster),prestige,0
103063,the mass,era,2003
502364,(i don't want)any part of you,radio free america,0
579023,idiota,la fuga,0
452515,raggedy ann rag,joe 'fingers' carr,0
552622,sunny winter afternoon,the charade,0
52052,die you bastard,motörhead,1991
489980,sadie (remastered single/lp version),spinners,0
496624,figment,wibutee,2004
758384,i'm waiting for the man,the velvet underground / nico,1967
624953,one of us,frank bradford,0
784613,never's always never,sunshine,2005
169121,pelempempetico,sol,0
439165,quiet (cat burglar remix),mixtapes and cellmates,0
462366,blood brothers (for the last hometown),hudson bell,0
46580,hell no,kieran,0
554302,the moving shadows,united future organization,1996
524081,lied 6 - leb in meiner welt (live 2007),herbert grönemeyer,0
233343,hell's lounge band unwinds,henry rollins & mother superior,2005
510380,part 2 - yuko's eyes,stephan micus,1992
786661,don't cross the river (album version),america,0
85045,s.f.p,in blood we trust,2008
628817,fight scene - yellow rose of texas,dimitri tiomkin,0
520703,he's calling me,dorothy love coates,0
429021,and embers rise (album version),killswitch engage,2004
658548,warm and willing,andy williams; arranged & conducted by robert mersey,0
701678,femme libertan,tape five,2007
74899,fool about you,little porkchop,0
68626,primaverando,tonino carotone,2008
403539,beautiful people (mood ii swing dub),barbara tucker,0
400086,vissen (edit),herman finkers,1993
544588,tom the model,beth gibbons / rustin man,2002
560215,misery loves company,shark attack,2001
520527,born to be my baby,bon jovi,1988
783627,love me (lp version),slave,0
604670,red paint,the promise ring,1996
181995,video girl,amesoeurs,2009
166866,you got me burning up! 2008 mixes (feat. loleatta holloway),cevin fisher,0
685085,esta noche yo haria,platero y tu,1993
525855,the strangest things (cd),hail social,2007
568513,waterloo,janus,0
326713,rapture of peace,current,0
731853,remus,jerry goldsmith,2002
209906,every body is on sale,alice donut,1992
233191,quartet no. 3 in f major_ op. 73: iv. adagio,quatuor danel,0
731857,women in uniform,skyhooks,1978
432515,pete pete pete,funki porcini,1997
683593,less than strangers (lp version),tracy chapman,2000
569453,about nothing ( lp version ),scott weiland,1998
31849,heart to hang onto,pete townshend,1999
938536,evil woman,electric light orchestra,1975
138881,rawww,sigha,0
611218,i know a chicken,laurie berkner,0
960369,consejos ofrecidos para todos vosotros de frank t,frank t,1998
697518,night you're beautiful,ladyhawk,2008
781087,canta de ossanha,walter wanderley,0
262725,chloe dancer/crown of thorns (album version),mother love bone,0
236568,flashlight,the small knives,2004
827286,jumping someone else's train,army navy,2008
593923,satin doll,charlie byrd trio,0
617059,full circle,miley cyrus,2008
503631,bonehead (lp version),skid row,1995
816877,bloody disgrace,splodgenessabounds,0
425426,all apologies,nirvana,0
290694,rhythm and blue angel,the coal porters,1992
401075,horizonte,cláudia leitte,2008
24814,micael,juana molina,2006
875472,gitans,cirque du soleil,2002
952111,armistice day,midnight oil,1981
946718,diplomatic immunity,self destruct,0
64018,cages,every new dead ghost,2005
394185,stick the fucking flag up your goddamn ass_ you son of a bitch,propagandhi,1993
788280,nobody knows you when your down and out,reuben wilson,0
301435,drugsick,the out crowd,2004
369113,l'arbre aux lucioles,gabriel yared,2006
493738,better than me,seminole county,0
53920,glub soo jud rerm ton,ebola,0
737819,eat_ sleep,prinzhorn dance school,2007
241926,delete me (album version),throw the fight,2008
406618,i want a dog (2001 digital remaster),pet shop boys,1988
924115,willow song,the cambridge singers / john rutter,0
161561,i ain't chicken mom,drake,0
99123,classic love song,syleena johnson featuring jermaine dupri,2005
457833,mickey (skit),dmx,1998
165064,we love you jesus (lp version),greg long,0
296025,cross my broken heart,sinitta,1987
28309,chinz ninja (rui da silva mix),smart alex,0
483575,sin ti/without you,jessy j,0
663734,still not over you (getting over me),michael mcdonald,0
859668,vidas cruzadas (ivan ferreiro),quique gonzalez,2006
97432,younglife,anberlin,2008
500239,1812,gato barbieri,0
56945,i am instead,pipes you see_ pipes you don't,2001
606580,my imagination' mix 2,first choice,0
83298,ghost rider,tom salta,0
678691,kiss and say goodbye (album version),joan osborne,0
621729,we can make it better,the mint,0
627399,enough for now,the fray,2009
87624,to the letter,intricate minds,0
25371,afternight - instrumental,worm,0
462572,i'm ready,aerosmith,2004
143575,on the surface,bettye lavette,2005
638219,fools rush in (where angels fear to tread),bow wow wow,0
756851,maybe you'll be there,lee andrews_ the hearts,1994
904146,choin,jake slazenger,1996
406580,harder better faster stronger ( pete hellers stylus),daft punk,0
850606,work it out (m-sol's afro vox),groove junkies,0
325953,deixa isso pra lá,jair rodrigues & cláudia leitte,0
900650,suicide or murder (explicit),bounty killer,1996
147985,översättning,ayo,0
440589,second guess (facing changes album version),hangnail,0
740597,the seventh trumpet,august burns red,2005
815234,ride the sky,lightning bolt,2001
862428,trip dont slip,the aqua velvets,0
960798,my father's house (2007 remastered lp version),emmylou harris,0
780944,no te olvido,yoskar sarante,1998
558359,incubus,metalium,2008
503439,love make a fool of me,al anderson,2006
212707,la bella,los chiches vallenatos,0
7857,por un besito,salsaloco de cuba,0
292855,i want to go,the esquires,0
72851,drivin' cross country (lp version),martin lawrence,0
885201,when aldebaran is visible,dawn of relic,1999
245700,me with you,fairport convention / ralph mctell / swarbrick brothers,1973
39668,bronte moon,the green pajamas,1999
661880,american boy,eddie rabbitt,1994
382742,soft,duke ellington and his orchestra,0
522546,calm inside the storm,cyndi lauper,1986
166693,total,marisela,0
837937,two for flinching,kid dynamite,2000
415858,the saint,neil norman and his cosmic orchestra,0
253368,(i wanna know) what's going on,the detroit cobras,2007
443738,weekend,a c temple,1988
782267,bout 2 shine,l7,0
280813,song my enemy sings - original,joe higgs,0
44578,the beginning... at last,black label society,1998
149901,your mind is going around,wilks,0
764036,convictions,unearth,1999
166411,hay daze,smut,0
365374,workin' man hero,59 times the pain,1999
380578,rock 'n' roll fantasy,pink mountaintops,0
31929,agni sha kshi,gulabi sapera_titi robin,0
638636,sporaging,winifred phillips,2009
812188,ram up every corner,tonto irie,0
288965,come be with me,bird york,2003
227646,dignity stripper,raging speedhorn,2007
178177,stars,cornell campbell,1983
677889,tea and thorazine (album version),andrew bird,0
514581,i never said goodbye to my father,d.c. anderson,0
50220,material (album version),hella donna,0
258618,la vieja merida,metal mareny,0
205535,señor,paquita la del barrio,0
79638,it's alright,boyd tinsley,2003
657394,submission,five horse johnson,1997
6415,fausse monnaie,gus viseur,2000
439462,in the streets,pablo moses,1999
504779,hot! me gusta este mix,jossie esteban y la patrulla 15,0
326722,please don't tell me how the story ends,kris kristofferson,2004
80127,things look good around here,roger creager,2000
677186,remember,pix,2008
399840,buc fifty to ya face,son doobie,0
152883,staring down the barrel of the middle distance [live at the olympia],r.e.m.,0
821603,the crucifixion is now,dwarves,1997
257060,flight of yuri gagarin,ozma,2002
751011,alicia ross,kathleen edwards,2008
368408,intentalo tu,joe veras,0
200056,la marche russe,les choeurs de l'armée rouge (alexandrov),0
438164,say it to me now (live),the swell season,0
497535,balcony waves,offshore,0
273052,here it is take it,that petrol emotion,1988
549430,l.a.f.f. (ladies against fanny floss) (camille & co.),four bitchin' babes,1997
248226,let u go (reworked),atb,2006
858516,my love is in america / the gooseberry bush / toss the feathers,séamus egan,0
599309,what's within my heart,uriah heep,1996
576258,the audience is listening theme song (album version),cut chemist,2006
682069,paranoia,morthem vlade art,2004
574774,murder,down low,1996
38200,like this (radio version) (feat. nate dogg),mack 10 featuring nate dogg,0
486002,chivo que rompe tambo,bola de nieve,0
387551,we are genius millionaires,the plastic constellations,2008
233952,alright,michelle & vickie,0
95148,time's runnin' out,verbal abuse,0
353640,el celular,daddy yankee,2007
60446,we shall overcome,kenny larkin,0
708699,pete kellys blues (digitally remastered),ella fitzgerald,0
551563,professional hustling,bad azz featuring daz dillinger_ tha lowlifes,0
302229,land of the living,jag,1992
527730,rockin' that thang,the-dream / fabolous / juelz santana / rick ross / ludacris,0
17588,spanish shuffle (album version),tam tam go!,0
562288,shackled by a heavy burden,clarence fountain,0
796270,good morning shame,the fireballs,0
34942,hindsight,oddisee,0
920749,waltz for debby,bill evans trio,1961
414765,for you (jdsy remix),solvent,2005
157893,time well spent (on a search in america album version),dizmas,2005
799879,creation,franky tunes,2000
699893,carnival,bikini kill,1991
364327,you're a - bitch,cars can be blue,2005
9408,quiet time,regina belle,1993
496592,that's when i became a satanist,entombed,2003
894523,wasting away,peter brame,0
730908,not unusual,arrogance,0
682593,now's the time,buddy rich / harry edison,0
96604,pelea,voltio,2007
2275,when heaven falls,swans of avon,1995
885007,the mist,joseph fire crow,0
145978,ik zit...,bloem,0
317583,@!#?@!,motion city soundtrack,2010
693236,our time,the brian jonestown massacre,2010
179993,anon,fergie,2008
857802,cupid/i've loved you for a long time (remastered single version),spinners,0
922243,quia respexit,paul schwartz,2003
705306,microphone murderer [demo] (soundtrack version explicit),notorious b.i.g.,0
38817,just between the two of us,charlie louvin,0
806862,perfect crime,guns n' roses,1991
698413,guilty blues,willie mabon,0
632691,dream scream,death cab for cutie,2004
683706,living death ('harry potter & the half-blood prince'),nicholas hooper,0
789449,cai neve em nova york,jose cid,0
544614,second round k.o.,canibus,1998
257493,don't feel good,bekay,0
208106,here's to the night,eve 6,2000
457249,keep on knockin',freddie cruger,2008
101409,i'm on boss,d.a.p.,0
880059,prologue (album version),trey anastasio,2004
117259,do nothing 'til you hear from me,steve tyrell,2008
102790,before the dawn,turning point,0
248483,historia de un perdedor,nacho vegas,2003
935636,untitled,7000 dying rats,1998
627437,god bless me,timmy o'tool,0
819232,bird on a wire,neville brothers,1990
702895,a,mama,0
685466,ilman jumalaa,mustan kuun lapset,2007
939744,que me perdone dios,los humildes,0
800194,kallt stål,mr jones machine,2007
887924,one day i'll fly away,randy crawford,1980
723209,drive,fromwood,0
548955,do i worry,ink spots,0
818922,boy boy i'm the boy (live),culture club,0
332461,that was then_ this is now,the rocky athas group,0
869427,knife,vodka collins,0
405516,holding on,jeff scott soto,2002
10680,big city life,matthew good,2005
819125,this is your lifesaver,our last night,2008
458317,abandon ship or abandon all hope,four year strong,2007
386173,one pulse,:metaphor:,0
85091,dementia,umek,0
770433,not a day goes by  (lp version),michael crawford,0
505830,two delusions,steve jablonski,2004
530350,shempi (zongamin remix),ratatat,2008
343474,fonn mharta,clannad,1996
153637,not quite,judd and maggie,0
708980,on rose walk_ insomniac,why?,0
275785,bicycle race (2008 digital remaster),queen,0
925382,exit calypsan (into the ice cave),falling up,2006
128752,les veuves de la coulee,the cajun playboys,1992
260894,surgery,dr. dre,2005
598596,mr cooper,roscoe,0
888937,put that sucker back in there,yosemite mudflap,0
537954,midnight owns the moment,rust/ charles featuring robert charels,0
937749,hurry sundown,the 5th dimension,1987
883708,sabbath bloody sabbath,amon amarth,2002
557649,home in your heart (lp version),solomon burke,2007
674749,ma theid mise thuilleagh,capercaillie,0
835780,espace,mademoiselle k.,2008
71487,send a letter,scycs,2000
54440,rose hybride de thé,emilie simon,2006
392044,pendulum prey (second incarceration),the axis of perdition,2005
739195,american squirm,nick lowe,0
490740,meaning of life,christos fourkis,0
79337,les soupirs (rameau),mordecai shehori,0
86224,canco per a la meva mestra,joan manuel serrat,1973
263563,mama,sawt el atlas,1999
318000,nu-hymne,les nubians,2003
386136,chango macho,victimas del doctor cerebro,0
881677,necktie,the sidekicks,0
45150,madre tierra,the locos,2006
294859,here i am,leona lewis,2007
231657,wandering shepherd,dan fogelberg,1985
46730,l'aceddhuzzu d'a cummari,otello profazio,0
359470,little log cabin by the sea,the carter family,0
933179,beautiful day,jk & the lost boys,0
361556,maria's eyes,keith carradine,0
114563,lähdön hetkellä,rauli badding somerjoki,1985
419678,knowing you,the zombies,0
38051,togatta teguchi -sharp practice-,sheena ringo,0
757448,when the saints go marching in,new orleans stompers,0
422107,bird calls,charles mingus,1959
830735,(sock it to me) harper valley p.t.a.,gene harris and the three sounds,0
951494,getting through,tapeworm,0
815294,it's been fun,the emotions,1972
418454,feelin' allright now,dubtribe sound system,1999
203475,maybe i love you,shannon campbell,0
253108,hot springs blues,robert pete williams,0
943231,prelude to love,hilary stagg,0
518775,mi fruto,conjunto chaney,0
710077,have you heard,joni james,0
152980,mad monks reborn,silent horror,2006
83260,creep on it (brisk remix),prince po,0
620005,heading home,blue tente feat. stine grove,0
611650,sun shower,busdriver,2007
883678,bass drop,rod lee,0
757382,all up in your place (aka the stalker song) (live),tony lucca,0
820647,be the one (fly union remix),jack peñate,2009
713032,greek tick,hydroid,0
586218,umbrella,jls,2009
571235,vincent,joanna wang,2009
487216,people round town (lp version),da youngsta's,1994
