_id,ltable_id,rtable_id,ltable_song_title,ltable_year,ltable_artists,rtable_song_title,rtable_year,rtable_artists,gold_labels
16411813,284534,147342,house of the rising sun,1999.0,the crowd,end of the affair,1989,the field mice,0
16411845,157422,147342,news of the world,2005.0,the jam,end of the affair,1989,the field mice,0
16411926,301066,147342,talk of the town,1964.0,the pretenders,end of the affair,1989,the field mice,0
16412012,309705,147342,part of the union,2013.0,the strawbs,end of the affair,1989,the field mice,0
16412028,574356,147342,march of the swivelheads,2015.0,the beat,end of the affair,1989,the field mice,0
16412178,721382,147342,house of the rising sun,2015.0,the animals,end of the affair,1989,the field mice,0
16412429,231280,147342,what became of the likely lads,2015.0,the libertines,end of the affair,1989,the field mice,0
16412984,688577,147342,in the grace of your love,2014.0,the rapture,end of the affair,1989,the field mice,0
16412996,562813,147342,the power of fatherhood,2009.0,the giraffes,end of the affair,1989,the field mice,0
16419071,388899,686830,tears from the moon,2005.0,conjure one,they came from the stars,0,apple one,0
16425680,539660,955810,call off the search,2006.0,mike batt+katie melua,call off the search,2003,katie melua,0
16428229,603037,54370,je marche seul,2013.0,jean-jacques goldman+pascal obispo,je marche seul (version longue),0,jean-jacques goldman,0
16436005,34394,572756,at last,2005.0,mack gordon+harry warren+cyndi lauper,at last,2003,cyndi lauper,0
16436934,303309,52720,its my life,1964.0,jon bon jovi+richie sambora+max martin+bon jovi,story of my life,2005,bon jovi,0
16450543,638022,130079,disco down,2008.0,paul banks+rick witter+alan leach+shed seven,down,0,seven,0
16452911,499069,192030,18. stock,2005.0,hansen band+marcus wiebusch,18ter stock,2005,hansen band,0
16458598,141467,877307,la voz de los 80,2008.0,jorge gonzález+los prisioneros,la cancion de los vaqueros,0,jorge negrete,0
16458604,540761,877307,la voz de los 80,2012.0,jorge gonzález,la cancion de los vaqueros,0,jorge negrete,0
16465548,175458,303622,wasnt born to follow (album version),2013.0,the byrds,fingernail moon (album version),2003,the jayhawks,0
16466534,512630,176055,nothing,2004.0,the fugs,nothing to do with you,2008,the pigeon detectives,0
16466666,615928,176055,how do you talk to an angel,2016.0,the heights,nothing to do with you,2008,the pigeon detectives,0
16466689,648180,176055,do you want to know a secret,2009.0,the beatles,nothing to do with you,2008,the pigeon detectives,0
16466800,307865,176055,would you come with me,2006.0,the elected,nothing to do with you,2008,the pigeon detectives,0
16467099,536574,176055,you,1973.0,the aquatones,nothing to do with you,2008,the pigeon detectives,0
16480305,696663,627163,some girls,2004.0,richard x+hannah robinson+rachel stevens,some girls,2004,rachel stevens,0
16480353,212758,627163,some girls,2004.0,rachel stevens,some girls,2004,rachel stevens,0
16481861,625966,457162,spice up your life,1998.0,spice girls+matt rowe+richard stannard,spice up your life (murk sugar cane dub),1997,spice girls,0
16481862,626042,457162,spice up your life (morales radio mix),1997.0,spice girls+matt rowe+richard stannard,spice up your life (murk sugar cane dub),1997,spice girls,0
16482310,285450,190818,tammy,1988.0,jay livingston+debbie reynolds,tammy,1975,debbie reynolds,0
16482712,716561,222809,all because of you,2013.0,steve shelton,the church is all of you,0,steve camp,0
16484627,548161,222809,the number of the beast,2002.0,steve harris+iron maiden,the church is all of you,0,steve camp,0
16484926,486747,222809,fear of the dark,2009.0,steve harris+iron maiden,the church is all of you,0,steve camp,0
16485865,681520,659022,wake up little susie,1983.0,boudleaux bryant+felice bryant+the everly brothers,wake up little susie,1957,everly brothers,0
16485868,721806,659022,wake up little susie,2011.0,boudleaux bryant+felice bryant+the everly brothers,wake up little susie,1957,everly brothers,0
16496707,56350,805081,unbeauty,2011.0,rachael sage,unbeauty,2002,rachael sage,0
16501528,12097,703297,the power of love,2002.0,casey james,soundcheck of love,1997,james kochalka superstar,0
16501994,567179,703297,young love,2007.0,sonny james,soundcheck of love,1997,james kochalka superstar,0
16511718,346462,620050,royal cafe,1991.0,mark eitzel+american music club,royal cafe,1991,american music club,0
16521416,604230,278219,i believe,2006.0,melanie monroe+sharon jackson,i believe,2000,melanie b,0
16525407,668817,304009,i know what boys like,1982.0,the waitresses,i know what boys like,1982,the waitresses,0
16525430,480105,304009,i know what boys like,1987.0,the waitresses+chris butler,i know what boys like,1982,the waitresses,0
16525432,93849,304009,i know what boys like,2001.0,chris butler+the waitresses,i know what boys like,1982,the waitresses,0
16525461,691032,304009,i just dont know what to do with myself,2009.0,the white stripes,i know what boys like,1982,the waitresses,0
16525717,724093,304009,i dont know,1998.0,the winebottles+doug murray,i know what boys like,1982,the waitresses,0
16525852,414612,304009,i like your girl,2006.0,the planet smashers,i know what boys like,1982,the waitresses,0
16525999,688300,304009,did what i did,2006.0,the silver state,i know what boys like,1982,the waitresses,0
16535187,376562,545312,cant stop my heart,1992.0,the twistoffs,you broke my heart,1977,the vibrators,0
16535226,529049,545312,baby you make my heart sing,2009.0,the channels,you broke my heart,1977,the vibrators,0
16535479,536574,545312,you,1973.0,the aquatones,you broke my heart,1977,the vibrators,0
16536120,716399,545312,im gonna make you my wife,1995.0,the whispers+wayne bell,you broke my heart,1977,the vibrators,0
16536182,52274,122426,krokodili dolaze,2015.0,srdjan gojkovic+elektricni orgazam,krokodili dolaze,1980,elektricni orgazam,0
16539625,679298,311900,sweet kentucky,1981.0,johnny cash+alan shapiro,sugar sweet,2004,johnny dyer,0
16540461,510743,421477,alegria da cidade,1990.0,margareth menezes,alegria da cidade,1990,margareth menezes,0
16540626,685188,818051,devil got my woman,2003.0,skip james+the jon spencer blues explosion,devil got my woman,1931,skip james,0
16540627,685215,818051,devil got my woman,2003.0,skip james,devil got my woman,1931,skip james,0
16540657,239720,818051,devil got my woman,2003.0,skip james,devil got my woman,1931,skip james,0
16540972,644173,818051,i got ants in my pants,2005.0,james brown,devil got my woman,1931,skip james,0
16565034,426974,203431,mirando pa tí,2008.0,el arrebato,mirando pa ti,2008,el arrebato,0
16567917,538657,832884,london girl,2009.0,the invisible,this girl,0,the doits,0
16567971,694860,832884,hey boy/hey girl,2000.0,the chemical brothers,this girl,0,the doits,0
16567984,699383,832884,new girl,1999.0,the suicide machines,this girl,0,the doits,0
16568015,585078,832884,everybodies girl,2016.0,the dwarves,this girl,0,the doits,0
16568029,722572,832884,oh girl,2007.0,the chi-lites,this girl,0,the doits,0
16568032,724111,832884,strange little girl,2001.0,the stranglers,this girl,0,the doits,0
16568033,724419,832884,brown-eyed girl,1967.0,the golliwogs,this girl,0,the doits,0
16568420,301464,832884,rock this town,1964.0,the stray cats,this girl,0,the doits,0
16568534,332582,832884,is this love?,2011.0,the fireman,this girl,0,the doits,0
16568558,729540,832884,this dead man,2016.0,the glam skanks,this girl,0,the doits,0
16568585,214191,832884,this days,2007.0,the sleepy jackson,this girl,0,the doits,0
16571637,47907,534819,in your room,2003.0,the bangles,orange room,1993,the grinning plowman,0
16575276,691587,754420,help me make it through the night,1985.0,kris kristofferson+brenda lee,help me baby,1995,alvin lee,0
16575291,459545,754420,help me baby,1970.0,sonny boy williamson+ten years after+alvin lee,help me baby,1995,alvin lee,0
16575437,712025,754420,tease me baby,1986.0,john lee hooker,help me baby,1995,alvin lee,0
16576376,61361,850828,orange sky,1998.0,alexi murdoch,orange sky (album version),0,alexi murdoch,0
16576380,509913,850828,orange sky,2004.0,alexi murdoch,orange sky (album version),0,alexi murdoch,0
16595386,692781,316851,i will survive,2014.0,gloria gaynor,i will survive,1977,gloria gaynor,0
16596312,281867,793689,keep it cool (bo flex remix),2009.0,u.s. royalty,keep it cool (bo flex remix),0,u.s. royalty,0
16597977,730818,698423,message in our music,1991.0,the ojays,violence in our minds,1982,the last resort,0
16600337,540577,499107,get the fuck out of my mind,2003.0,tim christensen,may the words of my mouth,2001,tim hughes,0
16619809,730112,741636,in the midnight hour,2005.0,gary wilson,tether in the haze,0,mt. wilson repeater,0
16619810,730117,741636,in the night,2005.0,gary wilson,tether in the haze,0,mt. wilson repeater,0
16624121,199022,582918,hounds of love,2008.0,the futureheads,grim reaper of love,1967,the turtles,0
16624156,76999,582918,the fire of love,2003.0,the gun club,grim reaper of love,1967,the turtles,0
16624158,732530,582918,zombies of love,2010.0,the staggers,grim reaper of love,1967,the turtles,0
16624179,359025,582918,circus of love,2011.0,the ringers,grim reaper of love,1967,the turtles,0
16624188,235642,582918,falling out of love (with you),1992.0,the 6ths,grim reaper of love,1967,the turtles,0
16624536,688577,582918,in the grace of your love,2014.0,the rapture,grim reaper of love,1967,the turtles,0
16636205,152736,31195,again we rise,2011.0,lamb of god,again we rise,2006,lamb of god,0
16648839,690760,176685,jam on it,1998.0,m.b. cenac+newcleus+arrangement with warner special products,jam on revenge (the wikki wikki song),1992,newcleus,0
16648841,594287,176685,jam on it,1998.0,cardan+jermaine dupri+m. cenac+newcleus+arrangement with warner special products+emi records+ltd.,jam on revenge (the wikki wikki song),1992,newcleus,0
16657173,698171,26613,people like us,1955.0,franklin king,people,1998,aretha franklin,0
16659332,691999,843290,make the music with your mouth biz,1999.0,biz markie+marlon luree williams,make the music with your mouth biz,1999,biz markie,0
16664571,5243,795384,tethered to the sun (remix clean),2008.0,kid infinity,straight to the bank,1990,kid frost,0
16664934,213898,795384,back to the ordinary,2015.0,kid astray,straight to the bank,1990,kid frost,0
16667814,414612,652180,i like your girl,2006.0,the planet smashers,i'm your girl (lp version),1986,the pandoras,0
16670189,300358,690594,valley of the dolls,1964.0,billy idol+tony james+generation x,valley of the dolls (2002 digital remaster),0,generation x,0
16670908,688898,170880,solo violin #2,2009.0,daniel may+marc ferrari,elégie #2,2004,daniel darc,0
16674693,683245,305910,death letter blues,1992.0,son house,death letter blues,1993,son house,0
16674694,691034,305910,death letter,2009.0,son house+the white stripes,death letter blues,1993,son house,0
16675196,721967,305910,walkin blues,1979.0,son house+robert johnson+the paul butterfield blues band,death letter blues,1993,son house,0
16675315,239452,305910,walking blues,2003.0,son house  (as eddie j. house+jr.)+son house,death letter blues,1993,son house,0
16678121,12097,185066,the power of love,2002.0,casey james,for the love of god (transform album version),2000,rebecca st. james,0
16687382,160932,114639,quietly,2010.0,guano apes,quietly,2003,guano apes,0
16688258,681804,677676,would you hold it against me,1967.0,dottie west+bill west,would you hold it against me,1991,dottie west,0
16701950,538586,447686,himno de mi corazón,2009.0,miguel abuelo+cachorro lópez+mercedes sosa+león gieco,corazón de estudiante,1984,mercedes sosa,0
16704191,585419,203131,expecting to fly,1982.0,neil young+buffalo springfield,expecting to fly [live - canterbury house 1968],0,neil young,0
16709549,675148,868640,all around the world,2007.0,lisa stansfield+ian devaney+andy morris,all around the world,1989,lisa stansfield,0
16722008,681742,518555,drive on,2014.0,michael mikey wax,truck drive,1993,michael kamen,0
16722974,538657,589259,london girl,2009.0,the invisible,detention girl (album),0,the dwarves,0
16723012,722572,589259,oh girl,2007.0,the chi-lites,detention girl (album),0,the dwarves,0
16723082,546951,112548,beautiful day,2000.0,tom cochrane,beautiful day,1999,tom cochrane,0
16725229,397713,498812,something in the air,2011.0,thunderclap newman,when love is in the air (faust demo),0,randy newman,0
16728428,304930,609341,when the saints go marching in,2010.0,dr. john,when the saints go marching in,0,sleepy john estes,0
16728591,686294,609341,something in the air,1970.0,john keen,when the saints go marching in,0,sleepy john estes,0
16729990,67555,609341,in between the words,1992.0,john schneider,when the saints go marching in,0,sleepy john estes,0
16730030,671986,609341,susan in the summer,2004.0,john sbarra,when the saints go marching in,0,sleepy john estes,0
16730396,703713,609341,alone in the dark,1994.0,john hiatt,when the saints go marching in,0,sleepy john estes,0
16730934,192877,845952,so much in love,2013.0,the tymes,so much trouble in the world,0,the grassmasters,0
16731172,661256,845952,key to the world,1987.0,the beat farmers,so much trouble in the world,0,the grassmasters,0
16731195,671521,845952,we shot the world,2006.0,the ponys,so much trouble in the world,0,the grassmasters,0
16731219,157422,845952,news of the world,2005.0,the jam,so much trouble in the world,0,the grassmasters,0
16731324,328221,845952,friday im in love / the end of the world,2007.0,the cure,so much trouble in the world,0,the grassmasters,0
16731634,78120,845952,hes got the whole world in his hands,1985.0,the prayer group,so much trouble in the world,0,the grassmasters,0
16732332,655369,845952,in the pines,2011.0,the stanley brothers,so much trouble in the world,0,the grassmasters,0
16732662,320969,845952,in the shadows,1973.0,the rasmus,so much trouble in the world,0,the grassmasters,0
16732676,585033,845952,in the city,1977.0,the jam,so much trouble in the world,0,the grassmasters,0
16732747,723424,845952,the farmers in the dell,1935.0,the jury,so much trouble in the world,0,the grassmasters,0
16732840,731694,845952,zebra in the kitchen,1965.0,the standells,so much trouble in the world,0,the grassmasters,0
16732944,630642,845952,in the shadows,2004.0,the rasmus,so much trouble in the world,0,the grassmasters,0
16735525,658028,273271,back door santa,1993.0,clarence carter+marcus daniel+bon jovi,back door santa (single/lp version),0,clarence carter,0
16736228,193155,329436,like it too much,2009.0,kaiser chiefs,like it too much,2008,kaiser chiefs,0
16737325,199481,760755,birthday,2002.0,the sugarcubes,birthday,0,the lord henry,0
